Impact,Irradiance
0.3834843439193971,154.0
0.3822655504739788,154.5
0.3810561020208586,155.0
0.3798544343018806,155.5
0.37865900239459344,156.0
0.37747267717212757,156.5
0.37629391106544485,157.0
0.37512263208350616,157.5
0.37395731693696366,158.0
0.3728008042633313,158.5
0.37165156812406297,159.0
0.37050810101062487,159.5
0.3693732178217946,160.0
0.3682454084007466,160.5
0.3671231806525306,161.0
0.3660093261094677,161.5
0.36490235003142585,162.0
0.3638007753833007,162.5
0.3627073706961475,163.0
0.36162065629479134,163.5
0.3605405709881135,164.0
0.3594656572889125,164.5
0.35839865362304535,165.0
0.35733809987284193,165.5
0.356282552834354,166.0
0.3552347287571494,166.5
0.3541931818158993,167.0
0.35315648277650785,167.5
0.3521273260544682,168.0
0.35110427980483316,168.5
0.35008592846081504,169.0
0.34907494493937213,169.5
0.348069911074698,170.0
0.3470694246751146,170.5
0.34607613748801697,171.0
0.3450886447357164,171.5
0.34410555731930687,172.0
0.3431295061391368,172.5
0.342159099524355,173.0
0.3411942886751781,173.5
0.34023370152324156,174.0
0.3392799416703915,174.5
0.3383316344965257,175.0
0.33738742040314135,175.5
0.33644988287305216,176.0
0.3355176597721493,176.5
0.33458940371918694,177.0
0.33366767837976724,177.5
0.33275113385390287,178.0
0.3318384347330706,178.5
0.3309321251615259,179.0
0.33003086722952013,179.5
0.3291346188405343,180.0
0.32824206017920987,180.5
0.3273557098180898,181.0
0.3264742454648222,181.5
0.3255963587356589,182.0
0.3247245493495884,182.5
0.3238575064646267,183.0
0.32299393290856004,183.5
0.3221363098236759,184.0
0.3212833375987083,184.5
0.3204337300595763,185.0
0.31958995004326635,185.5
0.3187507089561987,186.0
0.31791473141541937,186.5
0.31708446221867526,187.0
0.3162586235833861,187.5
0.3154371801597864,188.0
0.3146188706384133,188.5
0.3138061161758911,189.0
0.3129976530900357,189.5
0.3121922304029411,190.0
0.31139225183263025,190.5
0.3105964640489156,191.0
0.30980362621793506,191.5
0.3090161248681877,192.0
0.3082327168341449,192.5
0.3074521712438259,193.0
0.30667685768042374,193.5
0.305905542961047,194.0
0.30513700599857146,194.5
0.3043735996703508,195.0
0.30361410059921456,195.5
0.3028584788831267,196.0
0.3021055262114769,196.5
0.3013575735577534,197.0
0.3006134103492277,197.5
0.29987183766599984,198.0
0.29913517031653486,198.5
0.29840220713981863,199.0
0.2976717584453829,199.5
0.2969461231010421,200.0
0.2962241091962363,200.5
0.295504536112994,201.0
0.2947896869985387,201.5
0.29407837903582573,202.0
0.2933694405266275,202.5
0.29266513911342124,203.0
0.29196430091990033,203.5
0.29126576301885687,204.0
0.2905717777597452,204.5
0.28988118005823027,205.0
0.2891939451880376,205.5
0.2885089216890288,206.0
0.28782834184820383,206.5
0.28715105207613123,207.0
0.2864759093515489,207.5
0.28580513114690725,208.0
0.28513757233244025,208.5
0.28447209818944863,209.0
0.2838109115744776,209.5
0.28315287568102,210.0
0.28249686396006696,210.5
0.28184506484716937,211.0
0.2811963497261019,211.5
0.280550696776579,212.0
0.27990699013866843,212.5
0.27926739932251,213.0
0.27863080642822063,213.5
0.2779961034682655,214.0
0.2773654459724934,214.5
0.2767377239337231,215.0
0.2761118371145826,215.5
0.27548992724769095,216.0
0.2748708920961963,216.5
0.27425363905361444,217.0
0.273640296235014,217.5
0.2730297690544512,218.0
0.2724209724199175,218.5
0.27181602100530156,219.0
0.271213827759002,219.5
0.27061331498984004,220.0
0.27001658410366275,220.5
0.2694225554694061,221.0
0.26883121078779176,221.5
0.2682414820604817,222.0
0.2676554532719368,222.5
0.2670720545099491,223.0
0.26649022492211244,223.5
0.26591203561663485,224.0
0.2653364238465562,224.5
0.264762335800347,225.0
0.2641918298728381,225.5
0.2636238503770868,226.0
0.26305735043978484,226.5
0.262494375902332,227.0
0.26193387803496887,227.5
0.2613758405441992,228.0
0.26081922564931265,228.5
0.26026606270298047,229.0
0.2597153120930353,229.5
0.259165942746396,230.0
0.25861997182444174,230.5
0.2580763664411679,231.0
0.2575341021359428,231.5
0.25699518402949073,232.0
0.2564585858666024,232.5
0.255923289706011,233.0
0.25539128877576345,233.5
0.25486156335817167,234.0
0.25433310194028047,234.5
0.2538078860028356,235.0
0.2532849022744268,235.5
0.2527631455813273,236.0
0.2522445857998146,236.5
0.25172821601548134,237.0
0.25121402239713864,237.5
0.25070100808550094,238.0
0.2501911277072392,238.5
0.2496833826857826,239.0
0.24917678230056928,239.5
0.2486732698974636,240.0
0.24817185305594305,240.5
0.24767154711124442,241.0
0.24717428426317262,241.5
0.24667907816413517,242.0
0.24618495012397534,242.5
0.24569382132887227,243.0
0.24520471142277808,243.5
0.2447176079948532,244.0
0.2442315401951611,244.5
0.24374841473215694,245.0
0.24326725911229252,245.5
0.24278710827726382,246.0
0.2423098582221711,246.5
0.241834542261587,247.0
0.2413602010530732,247.5
0.24088872000345485,248.0
0.24041913815946672,248.5
0.2399505018202984,249.0
0.23948468592747554,249.5
0.23902073518546668,250.0
0.23855770146233887,250.5
0.23809744935523403,251.0
0.23763902915341412,251.5
0.23718149822251972,252.0
0.2367267109342088,252.5
0.2362737230910438,253.0
0.2358225240457715,253.5
0.2353721783832046,254.0
0.2349245270274083,254.5
0.23447863302078953,255.0
0.23403356628477842,255.5
0.23359115778776054,256.0
0.2331504759240505,256.5
0.23271059588493673,257.0
0.23227333879560658,257.5
0.2318377783353382,258.0
0.2314029948998038,258.5
0.2309707998816361,259.0
0.23054027217941894,259.5
0.23011140217436568,260.0
0.22968327709925515,260.5
0.2292576955437144,261.0
0.228833743263044,261.5
0.2284105125464546,262.0
0.22798979250222606,262.5
0.22757067395659103,263.0
0.2271522541937632,263.5
0.22673631294546148,264.0
0.22632194604724368,264.5
0.22590825571804346,265.0
0.2254970124161265,265.5
0.22508731692591655,266.0
0.22467827634190127,266.5
0.22427165195035587,267.0
0.2238665494252296,267.5
0.223462080678487,268.0
0.2230599979242648,268.5
0.2226594116677876,269.0
0.22226031358008738,269.5
0.22186182190561712,270.0
0.22146567691950825,270.5
0.22107099547760212,271.0
0.22067690051040845,271.5
0.22028512344780232,272.0
0.21989478584508418,272.5
0.21950501526417976,273.0
0.21911753438442141,273.5
0.21873146940576124,274.0
0.2183459524678758,274.5
0.21796269759279427,275.0
0.21758083557129057,275.5
0.21720035883383476,276.0
0.21682040553968085,276.5
0.21644267831481567,277.0
0.21606631398676235,277.5
0.21569045517098206,278.0
0.2153167960481259,278.5
0.21494447791461815,279.0
0.21457264779154764,279.5
0.21420299150276387,280.0
0.21383465476285454,280.5
0.21346678894883486,281.0
0.21310107161493494,281.5
0.21273665284404802,282.0
0.21237268832027212,282.5
0.2120108474140751,283.0
0.2116502845276577,283.5
0.21129015960419328,284.0
0.21093213391494636,284.5
0.2105753661332652,285.0
0.21021984965049542,285.5
0.2098647500131254,286.0
0.20951171782716846,286.5
0.209159917385147,287.0
0.20880851838376588,287.5
0.2084591635222071,288.0
0.20811102125493333,288.5
0.20776326538351156,289.0
0.20741753078070096,289.5
0.2070729900174036,290.0
0.20672882095545012,290.5
0.20638665072039214,291.0
0.2060456559548287,291.5
0.20570583062070003,292.0
0.20536635792327984,292.5
0.20502885478397812,293.0
0.20469250320385698,293.5
0.20435649034724684,294.0
0.20402242556865394,294.5
0.20368949483930113,295.0
0.2033568892403768,295.5
0.20302621063488413,296.0
0.20269664892187036,296.5
0.20236739905786852,297.0
0.20204005548868198,297.5
0.20171381199953262,298.0
0.20138786738145542,298.5
0.20106380873627983,299.0
0.20074083369442552,299.5
0.20041814484124185,300.0
0.20009732200675354,300.5
0.19977756662625806,301.0
0.19945887338934157,301.5
0.19914044987695087,302.0
0.1988238663379901,302.5
0.19850832921723266,303.0
0.19819304979864785,303.5
0.19787959122371307,304.0
0.19756716365048568,304.5
0.19725498202785338,305.0
0.19694460245865483,305.5
0.19663523877600075,306.0
0.19632610955619034,306.5
0.19601876393123646,307.0
0.19571241937167144,307.5
0.19540707100247404,308.0
0.19510194217711146,308.5
0.19479857284106838,309.0
0.19449618525519857,309.5
0.19419400631512004,310.0
0.19389356915001785,310.5
0.19359409957262264,311.0
0.19329482798509295,311.5
0.19299728076500877,312.0
0.1927006872412485,312.5
0.19240428128744513,313.0
0.1921095825933684,313.5
0.19181582396886102,314.0
0.19152224272449675,314.5
0.19123035192514704,315.0
0.19093938782696937,315.5
0.19064934603135655,316.0
0.19035946837665532,316.5
0.19007125919488296,317.0
0.18978395928228903,317.5
0.18949681383559977,318.0
0.18921132070536775,318.5
0.18892672405533253,319.0
0.18864227240776366,319.5
0.1883594571918305,320.0
0.18807752590581597,320.5
0.1877957303651826,321.0
0.1875155556369824,321.5
0.187236252521583,322.0
0.18695707609576676,322.5
0.18667950512293235,323.0
0.1864027936735518,323.5
0.1861269377686345,324.0
0.18585119678266465,324.5
0.18557704116764454,325.0
0.18530372930329372,325.5
0.18503052375285634,326.0
0.18475888879804125,326.5
0.18448808601586822,327.0
0.18421738112799113,327.5
0.18394823230171667,328.0
0.18367990428091233,328.5
0.18341166591572855,329.0
0.1831449693142189,329.5
0.18287908235708453,330.0
0.18261327699348853,330.5
0.18234899932665005,331.0
0.18208552034452077,331.5
0.1818221150662127,332.0
0.18156022364381216,332.5
0.18129912014335992,333.0
0.18103880102125702,333.5
0.18077854534348003,334.0
0.1805197854133848,334.5
0.18026179935457778,335.0
0.180003869236767,335.5
0.17974742153474452,336.0
0.17949173738376528,336.5
0.17923610182954944,337.0
0.17898193556972394,337.5
0.17872852272337975,338.0
0.1784751512849162,338.5
0.17822323622552863,339.0
0.17797206462071907,339.5
0.17772163319081427,340.0
0.1774712338180527,340.5
0.17722227391990794,341.0
0.17697404446988685,341.5
0.17672584023660087,342.0
0.17647906302693092,342.5
0.17623300670827913,343.0
0.17598696890953444,343.5
0.17574234587558035,344.0
0.17549843434153106,344.5
0.17525453477081362,345.0
0.17501203789429118,345.5
0.17477024328896426,346.0
0.17452845422740845,346.5
0.1742880559738358,347.0
0.17404835092165824,347.5
0.1738086451275535,348.0
0.17357031843585377,348.5
0.17333267603125208,349.0
0.17309571497716136,349.5
0.17285874500219003,350.0
0.17262313879954733,350.5
0.17238820523529821,351.0
0.17215325676501872,351.5
0.1719196607688879,352.0
0.1716867288469256,352.5
0.1714537761577285,353.0
0.17122216481329447,353.5
0.17099120912357146,354.0
0.1707602269265472,354.5
0.17053057511033048,355.0
0.17030157067108903,355.5
0.17007321088137412,356.0
0.1698448171136782,356.5
0.16961773936246496,357.0
0.16939129816738843,357.5
0.16916481752640444,358.0
0.16893964231131042,358.5
0.16871509569387214,359.0
0.16849050427489567,359.5
0.1682672078460145,360.0
0.16804453218841794,360.5
0.16782180648344266,361.0
0.1676003654845418,361.5
0.1673795375599343,362.0
0.16715865444945618,362.5
0.1669390459098539,363.0
0.16672004287427125,363.5
0.16650164284775815,364.0
0.16628318094593855,364.5
0.16606598033044817,365.0
0.16584937531867255,365.5
0.165632703534428,366.0
0.16541728323746402,366.5
0.1652024512596172,367.0
0.16498754771178978,367.5
0.1647738859916761,368.0
0.16456080542438778,368.5
0.164347648587074,369.0
0.16413572405472904,369.5
0.1639243736248315,370.0
0.1637129423202014,370.5
0.1635027339320192,371.0
0.16329309270948644,371.5
0.1630840163658989,372.0
0.1628748531516796,372.5
0.16266690054273686,373.0
0.1624595060238388,373.5
0.16225202024407057,374.0
0.16204573598446873,374.5
0.16184000313436092,375.0
0.16163417472176184,375.5
0.16142953887021327,376.0
0.16122544785380485,376.5
0.1610212570599926,377.0
0.1608182499917626,377.5
0.16061578128841425,378.0
0.1604132086775961,378.5
0.16021181107824692,379.0
0.160010945475564,379.5
0.15980997191837615,380.0
0.15961016477765824,380.5
0.1594108833654311,381.0
0.15921212561485903,381.5
0.15901325463881058,382.0
0.15881553880309643,382.5
0.15861834049120443,383.0
0.1584210250937221,383.5
0.1582248565110661,384.0
0.1580291994099447,384.5
0.15783342144041032,385.0
0.1576387820722011,385.5
0.15744464823693236,386.0
0.1572503898260873,386.5
0.15705726191304362,387.0
0.1568646336762309,387.5
0.1566725031841566,388.0
0.15648024328752988,388.5
0.15628910325395373,389.0
0.15609845522817,389.5
0.15590767426107852,390.0
0.15571800530247568,390.5
0.1555288227025437,391.0
0.15533950369504518,391.5
0.15515128894500735,392.0
0.15496355499066902,392.5
0.15477568123153293,393.0
0.1545889040805218,393.5
0.15440260224675326,394.0
0.15421615727854873,394.5
0.15403080136902506,395.0
0.15384591538120262,395.5
0.15366088299549815,396.0
0.15347693221716044,396.5
0.15329344604633566,397.0
0.15311042273002864,397.5
0.1529272487641393,398.0
0.1527451466224209,398.5
0.15256350212712588,399.0
0.15238170386798772,399.5
0.15220097020402726,400.0
0.1520206890562382,400.5
0.1518402510921026,401.0
0.151660870586681,401.5
0.1514819375435724,402.0
0.151302844692108,402.5
0.15112480225382105,403.0
0.15094720229896538,403.5
0.15077004318489473,404.0
0.1505927203640433,404.5
0.15041643870322374,405.0
0.15024059300212123,405.5
0.1500645807386295,406.0
0.1498896027957447,406.5
0.14971505600330134,407.0
0.14954033984934978,407.5
0.149366651262409,408.0
0.14919338908711163,408.5
0.1490199548065348,409.0
0.14884754142374138,409.5
0.14867554978298453,410.0
0.1485033833474088,410.5
0.14833223122332886,411.0
0.14816149623961172,411.5
0.14799117687777646,412.0
0.14782067921649267,412.5
0.14765118721369871,413.0
0.1474821063197747,413.5
0.14731284455920593,414.0
0.14714458205896333,414.5
0.1469767262196814,415.0
0.14680868699725166,415.5
0.14664164071537225,416.0
0.14647499671047734,416.5
0.14630816685561474,417.0
0.14614232369860966,417.5
0.14597687849740149,418.0
0.14581124502810175,418.5
0.14564659208977201,419.0
0.14548233284772022,419.5
0.14531846589611863,420.0
0.14515440752528333,420.5
0.14499132158071448,421.0
0.14482862374759536,421.5
0.1446657321870258,422.0
0.14450380705788124,422.5
0.1443422659203331,423.0
0.14418052879267984,423.5
0.144019752173342,424.0
0.14385935548385193,424.5
0.14369876058626876,425.0
0.14353912034445485,425.5
0.14337985602782385,426.0
0.14322039132890327,426.5
0.1430618755026239,427.0
0.1429037316529474,427.5
0.14274538528972014,428.0
0.14258798208430232,428.5
0.14243094696201358,429.0
0.14227427863757472,429.5
0.14211740502218295,430.0
0.1419614670511587,430.5
0.1418058920564941,431.0
0.1416501097365733,431.5
0.14149525750129885,432.0
0.1413407644737963,432.5
0.14118606212694954,433.0
0.1410322843697438,433.5
0.14087886210371195,434.0
0.1407252285636854,434.5
0.140572514181982,435.0
0.1404201516259512,435.5
0.14026813968540744,436.0
0.14011591392363723,436.5
0.1399646001777155,437.0
0.13981363344854575,437.5
0.13966245103258929,438.0
0.13951217534587257,438.5
0.13936224312625545,439.0
0.1392120933912563,439.5
0.13906284515929146,440.0
0.13891393689302292,440.5
0.13876480931903426,441.0
0.1386165780813345,441.5
0.1384686833553595,442.0
0.13832056756489125,442.5
0.13817334300250086,443.0
0.13802645154449514,443.5
0.13787933730011065,444.0
0.13773310923321963,444.5
0.13758721090922066,445.0
0.13744164121808838,445.5
0.13729584649678844,446.0
0.13715093130887346,446.5
0.13700634145226534,447.0
0.13686152492245374,447.5
0.13671758300646492,448.0
0.13657396316430112,448.5
0.13643011503862984,449.0
0.1362871366619446,449.5
0.1361444771449479,450.0
0.13600158776625357,450.5
0.13585956332559973,451.0
0.1357178545731244,451.5
0.13557646046140742,452.0
0.13543483443158522,452.5
0.13529406700948998,453.0
0.13515361111238144,453.5
0.13501292179158222,454.0
0.13487308639014484,454.5
0.1347335594389275,455.0
0.13459379758858225,455.5
0.1344548850204552,456.0
0.13431627786811412,456.5
0.1341774343707932,457.0
0.13403943556899975,457.5
0.13390173918823184,458.0
0.1337638050456654,458.5
0.13362671106163465,459.0
0.1334899165428964,459.5
0.13335342051314802,460.0
0.13321668487567515,460.5
0.13308078342526877,461.0
0.13294517755916854,461.5
0.13280933073418927,462.0
0.13267431367238647,462.5
0.132539589327774,463.0
0.1324046227004041,463.5
0.1322704814596052,464.0
0.13213663010584356,464.5
0.13200253517221847,465.0
0.1318692612951481,465.5
0.13173627451133088,466.0
0.13160304287682292,466.5
0.13147062801475978,467.0
0.13133849748795262,467.5
0.1312066503852822,468.0
0.13107455677646349,468.5
0.13094327429997868,469.0
0.13081227253645905,469.5
0.13068102305541787,470.0
0.13055058052712307,470.5
0.13042041603509272,471.0
0.13029000263887286,471.5
0.13016039205953092,472.0
0.13003105687367789,472.5
0.12990147162122082,473.0
0.12977268509286194,473.5
0.12964417134860562,474.0
0.12951540639914194,474.5
0.1293874361234661,475.0
0.1292597360553702,475.5
0.12913178366684128,476.0
0.1290046219436511,476.5
0.1288777278838661,477.0
0.12875110064686757,477.5
0.12862421963703852,478.0
0.12849812401377392,478.5
0.12837229271146308,479.0
0.12824620657400737,479.5
0.12812090191003211,480.0
0.12799585909635985,480.5
0.127870560407223,481.0
0.1277460393183939,481.5
0.12762177763991475,482.0
0.1274972590672488,482.5
0.1273735142610666,483.0
0.12725002645550398,483.5
0.12712679485427797,484.0
0.12700330503243254,484.5
0.12688058392726986,485.0
0.12675811665628295,485.5
0.1266353901948485,486.0
0.1265134287059471,486.5
0.12639171871020807,487.0
0.12626974857452306,487.5
0.12614853970476514,488.0
0.1260275800158571,488.5
0.12590635925746999,489.0
0.12578589609542648,489.5
0.1256656798301828,490.0
0.12554520158553553,490.5
0.12542547730415862,491.0
0.12530599766336353,491.5
0.12518625515249843,492.0
0.12506726300783777,492.5
0.12494851327495028,493.0
0.1248300052172256,493.5
0.12471123313018379,494.0
0.12459320667008497,494.5
0.12447541969223926,495.0
0.12435736783802362,495.5
0.12424005809578664,496.0
0.12412298566934601,496.5
0.12400564753762275,497.0
0.12388904803730526,497.5
0.12377268371238256,498.0
0.12365605287108306,498.5
0.12354015721454076,499.0
0.12342449461865669,499.5
0.12330906438445025,500.0
0.12319336657852734,500.5
0.1230783994154525,501.0
0.12296366253294051,501.5
0.12284865730797959,502.0
0.12273437935659796,502.5
0.12262032962944493,503.0
0.12250601080590164,503.5
0.12239241591909344,504.0
0.12227904722459262,504.5
0.12216540869625586,505.0
0.12205249079980092,505.5
0.12193979708778384,506.0
0.12182683282069104,506.5
0.12171458591219121,507.0
0.1216025612039569,507.5
0.12149075804008411,508.0
0.12137868338314955,508.5
0.12126732177041222,509.0
0.12115617974891647,509.5
0.12104476554983683,510.0
0.12093406119369247,510.5
0.12082357449856297,511.0
0.12071281495660645,511.5
0.12060276208651736,512.0
0.12049292496977541,512.5
0.12038281435197537,513.0
0.12027340726477251,513.5
0.12016421404547939,514.0
0.12005474668564767,514.5
0.11994597974455061,515.0
0.11983742480783337,515.5
0.11972908125940107,516.0
0.11962046273924423,516.5
0.11951254053533798,517.0
0.11940482788490203,517.5
0.11929683965668925,518.0
0.11918954469999637,518.5
0.11908245748313483,519.0
0.11897509409635768,519.5
0.11886842096452294,520.0
0.11876195377975204,520.5
0.11865520984659875,521.0
0.11854915317960099,521.5
0.11844330068747129,522.0
0.11833717088192822,522.5
0.11823172538118681,523.0
0.11812648230339562,523.5
0.11802096136036339,524.0
0.11791612178786076,524.5
0.11781148290637904,525.0
0.11770704414325515,525.5
0.11760232679822305,526.0
0.11749828695443773,526.5
0.11739444552328884,527.0
0.11729032498833437,527.5
0.11718687908220518,528.0
0.1170836299023239,528.5
0.11698010110919986,529.0
0.11687724409843023,529.5
0.11677458214657988,530.0
0.11667164008429574,530.5
0.11656936698351814,531.0
0.1164672872931225,531.5
0.1163654004679713,532.0
0.11626323288711275,532.5
0.1161617305474594,533.0
0.11606041944915639,533.5
0.11595882712571957,534.0
0.11585789728117689,534.5
0.11575715707227265,535.0
0.11565613518036864,535.5
0.1155557730296156,536.0
0.11545559892671776,536.5
0.11535514269431701,537.0
0.11525534348958608,537.5
0.11515573076260611,538.0
0.11505583547078908,538.5
0.11495659451712159,539.0
0.1148575384885347,539.5
0.11475819947075477,540.0
0.11465951212526897,540.5
0.11456100816938575,541.0
0.11446268709529082,541.5
0.1143640824819158,542.0
0.1142661260241665,542.5
0.1141683509352804,543.0
0.11407029190765382,543.5
0.11397287842388391,544.0
0.11387564481269716,544.5
0.11377812687367739,545.0
0.11368125188945521,545.5
0.11358455529795275,546.0
0.11348757399971669,546.5
0.11339123308965211,547.0
0.11329506910863603,547.5
0.11319908157256207,548.0
0.11310280883907947,548.5
0.11300717310750263,549.0
0.1129117123784415,549.5
0.11281596609618633,550.0
0.1127208543004969,550.5
0.11262591608057926,551.0
0.11253069196130996,551.5
0.1124360998348066,552.0
0.11234167987280115,552.5
0.1122469736747513,553.0
0.11215289699694903,553.5
0.11205899108763161,554.0
0.11196479861488214,554.5
0.11187123321088809,555.0
0.11177783719442112,555.5
0.11168461010868695,556.0
0.11159109603618213,556.5
0.11149820579750386,557.0
0.11140548312835821,557.5
0.11131247316616122,558.0
0.111220084634385,558.5
0.11112786232552928,559.0
0.11103535242613399,559.5
0.1109434615739572,560.0
0.11085173561248196,560.5
0.11075972177162337,561.0
0.11066832461474571,561.5
0.11057709103055198,562.0
0.11048556928663032,562.5
0.11039466188318124,563.0
0.11030391674841133,563.5
0.11021333345093956,564.0
0.11012246163190097,564.5
0.11003220106037806,565.0
0.10994210104054203,565.5
0.10985171223807595,566.0
0.10976193238475274,566.5
0.10967231181108923,567.0
0.10958240220176517,567.5
0.10949309926218145,568.0
